u,g,r,i,z,redshift,class
18.07693,17.09293,16.76743,16.63672,16.61374,-0.0009361836,2
25.59883,22.54539,21.05232,20.00664,19.55894,0.541766,0
21.07432,20.25506,19.81922,19.62619,19.67924,-0.0003877925,2
22.19654,21.98917,21.92232,21.52265,21.40807,0.9354979,1
24.58013,20.94324,19.59487,18.46596,17.86971,-0.0001582524,2
19.5886,18.65911,18.32676,18.20967,18.21794,-0.0004513933,2
20.04071,19.08366,18.68056,18.46764,18.41265,-0.001198309,2
24.54051,21.27357,19.73612,17.62631,16.53678,-3.567204e-05,2
22.57779,24.51846,22.65448,22.83424,22.69958,1.500298,1
23.16534,22.05349,22.05236,21.62432,21.33225,2.343438,1
17.52888,17.42172,17.77456,18.04364,18.25732,-0.0002927515,2
22.09576,21.32724,21.11783,20.78792,20.61596,2.171748,1
21.23724,20.42445,20.33097,20.17751,19.91928,2.453167,1
25.15656,21.798,20.56701,19.69689,19.26764,0.5483595,0
20.49852,20.21511,19.84712,19.77396,19.50325,0.964924,1
22.19423,22.30612,21.81054,22.20688,22.00065,1.392283,1
21.20819,20.31893,19.9144,19.76135,19.92291,-0.000700159,2
21.54509,21.59895,21.31391,20.9974,21.43692,1.845973,1
18.76092,16.90153,15.94664,15.53064,15.19195,0.0824225,0
21.20369,20.86491,20.6996,20.5887,20.28666,0.8423869,1
19.20913,17.69283,16.93202,16.54492,16.33375,0.07310832,0
23.57501,21.7138,20.56836,20.39698,20.24645,-0.0002697965,2
22.10298,21.85394,21.72458,21.72459,20.78441,3.088306,1
21.86896,21.45338,21.33862,21.45218,20.78638,2.196283,1
18.87672,18.33759,17.89272,17.46902,17.47316,0.2273822,1
17.85829,16.42794,15.91077,15.72501,15.64898,-0.0001530202,2
21.42154,20.0837,19.52244,19.30997,19.24193,0.0001973633,2
21.62945,18.68305,17.48657,17.05457,16.79797,-0.0001476248,2
18.4509,17.0447,16.41561,16.14115,15.98928,-7.280639e-05,2
17.44359,16.10018,15.83166,15.7457,15.7097,-0.0004833235,2
21.08906,20.77398,20.45602,20.60437,20.31422,1.084632,1
22.70782,21.89375,21.69208,21.51217,21.89373,2.786651,1
22.65145,21.74646,21.4492,21.38474,21.06464,1.032578,1
17.93342,16.84681,16.45739,16.31643,16.28474,-4.367452e-05,2
21.65047,20.81599,20.72038,20.68654,20.28202,2.593189,1
21.0632,21.31357,21.00175,20.96656,21.26654,1.242125,1
19.25604,18.18907,17.78455,17.61062,17.56781,-0.0005879438,2
25.79817,22.34582,20.88725,19.94083,19.32354,-6.145879e-05,2
18.45831,18.26005,18.02091,17.86983,18.01907,1.454379,1
20.84504,20.54914,20.33099,19.9292,19.98909,1.583638,1
23.63403,23.09456,21.34158,20.24604,19.84531,0.0001070513,2
19.71939,18.43103,17.97455,17.82526,17.94133,7.870866e-05,2
22.26019,22.96522,22.43983,20.82125,19.91417,0.8603206,0
21.43737,20.71448,20.58418,20.51247,20.6044,-0.001094075,2
21.73142,19.88104,19.52568,19.37011,19.36011,2.983044,1
20.25672,19.45366,18.83774,18.44936,18.25366,0.1701033,1
18.0759,16.88523,16.53131,16.37621,16.30817,6.588038e-05,2
21.56313,21.2619,21.05818,21.06378,20.99883,1.043977,1
18.59369,16.62531,15.56534,15.08496,14.76227,0.1254935,0
19.27563,17.85836,17.13578,16.75192,16.49019,0.114041,0
21.6257,21.85578,21.37463,21.45778,21.04706,1.275063,1
18.91173,17.50523,16.93068,16.72964,16.61608,-9.771943e-05,2
21.36124,21.27369,20.8113,20.99981,20.70699,1.037593,1
19.40263,18.08387,17.52718,17.30613,17.17651,0.0005756579,2
18.21172,17.77348,17.69685,17.72686,17.76985,2.82839e-05,2
17.57887,16.55078,16.21527,16.10371,16.09738,-0.0001649837,2
23.26487,20.87753,20.39191,19.99815,19.75439,3.155665,1
20.82983,19.72728,19.21095,18.73782,18.33526,-1.059178e-05,2
23.54271,23.03603,21.33422,20.70317,19.98076,0.5607722,0
17.66981,16.6103,16.22427,15.86176,15.69849,0.06936087,0
24.98082,22.63108,20.85213,19.652,19.07614,0.6684428,0
22.80464,21.56012,21.71655,21.96178,21.59715,2.588868,1
25.35444,21.15872,19.55317,18.77072,18.26847,4.851646e-06,2
20.88041,20.6957,20.21216,20.12515,19.7371,1.196606,1
22.22273,19.67375,18.16323,17.63722,17.28303,0.2694703,0
21.23579,19.89308,19.38637,19.18452,19.1877,-0.001090607,2
20.18863,19.22919,18.92033,18.79641,18.72755,-0.001009574,2
19.81769,19.60908,19.43336,19.50091,19.33631,0.9185988,1
20.77483,20.66886,20.54543,20.37367,20.29505,1.526828,1
21.16745,20.91798,20.84237,20.72736,20.29763,2.120462,1
22.13304,21.39334,20.55565,20.107,19.38842,1.14247,1
21.29918,20.36178,19.96926,19.83898,19.66018,2.228061,1
20.37188,19.28206,18.81313,18.60448,18.48254,0.0004769543,2
21.72337,21.27517,21.17056,21.35445,20.82623,2.174657,1
20.39521,19.94081,19.94783,19.83825,19.92614,0.5892052,1
24.89228,22.07862,21.67246,21.36884,21.26196,3.099034,1
21.30143,21.00102,20.65831,20.60954,20.67816,1.310632,1
17.709,16.55245,16.28204,16.20452,16.14765,0.0002935917,2
22.18233,21.80562,21.70274,21.56546,21.40438,1.897719,1
22.95087,21.79424,21.16512,21.23593,21.13629,0.2553177,0
25.72304,22.28047,20.91863,19.79163,19.48566,0.5565858,0
22.49445,21.46267,21.16519,21.05399,20.83143,-0.0003420493,2
17.38459,16.15024,16.04113,16.03149,16.05382,-3.556601e-05,2
16.78231,15.17699,14.46574,14.13213,13.95342,-7.321294e-05,2
17.53086,16.0337,15.30268,15.00172,14.82717,0.0005572253,2
22.46954,22.47242,20.73336,19.60174,19.2815,0.5853859,0
18.81317,17.55588,16.7774,16.37993,16.16444,0.1612525,0
21.70488,21.37797,20.95161,20.22579,20.1101,1.836355,1
18.35243,17.18185,16.74852,16.62209,16.55326,-0.0001723227,2
19.65727,18.77756,18.48939,18.42524,18.38675,-0.0008390771,2
22.83081,22.60972,22.04456,21.67374,21.04521,0.8538038,0
23.65607,22.82023,22.09236,21.41813,20.83893,0.74251,0
18.40965,16.85416,16.11192,15.66681,15.34048,0.08397215,0
21.37934,21.04037,20.93476,20.93646,20.38767,0.8483957,1
21.83443,21.73016,21.41507,21.53084,21.244,1.196396,1
20.8037,19.5704,19.56324,19.61312,19.64183,-0.001150466,2
20.11959,19.86783,19.65078,19.59387,19.42496,0.9922768,1
22.11945,21.29355,21.16573,21.00618,20.75142,-0.0007390421,2
21.22286,21.05997,20.97315,20.87603,20.31501,1.991799,1
22.11722,21.39187,21.09302,21.04739,20.52758,0.7417147,1
20.46949,19.81499,19.57274,19.51344,19.31291,2.496697,1
20.83952,20.36057,19.66781,19.53984,19.64624,1.246774,1
18.51838,17.5214,17.17406,17.02678,16.97074,-0.0003028653,2
19.14551,18.17439,18.11907,18.1487,18.19179,-0.0002492608,2
26.56824,20.46048,18.59365,17.85872,17.41664,0.401076,0
20.22167,18.91914,18.58976,18.42752,18.29754,-0.0002388273,2
20.93057,20.48705,20.14114,20.11864,19.89303,0.9446178,1
22.2967,21.48616,21.15814,20.83167,20.20902,0.0002961311,2
20.40083,18.31477,17.43853,17.12806,16.92497,8.62012e-06,2
20.96949,19.97937,19.52747,19.30856,19.17733,-0.0008214873,2
23.56419,22.58774,20.77323,19.75584,19.21401,0.5455742,0
25.1563,22.86238,21.75888,20.64474,19.9256,0.7421861,0
19.62852,18.31745,17.81022,17.56981,17.51712,-0.0005798339,2
22.91049,21.99886,20.69863,19.9115,19.49593,0.556629,1
23.37821,23.07578,21.70642,20.01329,19.43417,0.6867827,0
23.0863,21.86635,21.50097,21.5538,21.18473,3.077082,1
22.10646,21.63541,21.77976,21.66883,20.92423,2.36949,1
23.46872,20.51771,19.16115,18.58575,18.08065,0.2439009,0
20.27011,19.2844,18.94088,18.91816,19.00565,-0.0001521448,2
20.46495,19.85258,19.67908,19.72974,19.68399,2.647908,1
23.30894,21.15352,20.90096,20.86505,20.53592,2.97175,1
19.61941,19.19543,19.12857,19.134,19.02095,0.7174708,1
22.05071,21.7116,21.46757,21.11092,21.12066,1.550115,1
20.32929,20.11706,20.13314,20.17008,20.18296,0.004153253,2
21.82808,21.52496,21.27693,21.19839,20.72532,2.119335,1
18.86866,17.87629,17.55711,17.4791,17.42266,6.343775e-06,2
20.4605,19.49824,19.21911,19.17647,19.10898,-0.0003409797,2
19.1975,19.00277,18.85985,19.0054,18.78205,0.9257246,1
21.12737,20.80689,21.10182,21.11582,20.53491,2.173348,1
21.6517,21.05979,21.036,20.7371,20.53766,1.643241,1
22.3397,22.52664,21.07551,19.81346,19.56934,0.5310422,0
22.17171,21.69438,21.47968,21.35147,20.93372,2.375356,1
24.71836,23.01598,21.02823,19.74572,19.22875,0.6339336,0
22.56666,22.3258,22.68657,21.56312,21.1435,0.6475532,1
23.9868,21.93817,19.97162,19.50483,19.33697,4.276195,1
20.28898,19.7461,19.50006,19.15909,19.16074,0.5872469,1
22.54118,20.98372,20.20177,19.89212,19.81742,0.0001414454,2
24.52324,22.02975,20.30772,19.43684,18.92311,0.5255021,0
19.42257,16.91026,16.49942,16.34522,16.3213,-5.611774e-05,2
21.37179,18.8954,17.42231,16.39404,15.82651,-6.824205e-05,2
22.11652,21.02205,20.68017,20.69038,20.53773,3.626223e-07,2
21.99455,19.66397,18.19806,17.46598,16.99599,-9.922287e-06,2
19.38006,17.87756,17.59796,17.48856,17.43918,-0.0003910338,2
26.17414,21.93227,20.23665,19.36103,19.00891,0.4307007,0
24.88653,22.70584,21.91559,20.76081,19.89254,0.7892467,0
19.1977,17.8298,17.21147,16.97235,16.82508,0.0002926326,2
19.63705,19.27592,19.28226,19.01427,18.86626,0.5096588,1
18.4045,17.50348,17.23102,17.13251,17.08982,0.0003751361,2
24.95627,21.36046,19.67286,18.8616,18.38048,0.4666757,0
20.82137,21.17356,20.06951,18.89265,18.43554,0.6919556,0
19.85298,18.89157,18.48159,18.28817,18.2196,-0.0007770524,2
22.3922,20.96169,20.48966,20.06551,20.03287,0.1290024,0
21.74311,20.98285,20.38234,20.05719,20.07732,3.18663,1
16.95506,16.04152,15.78386,15.69654,15.70926,0.0002175321,2
21.52468,20.38183,18.73753,18.1182,17.68421,0.2743464,0
22.65984,23.74072,21.12419,20.02466,19.21446,0.6071267,0
19.14503,17.56012,16.8717,16.63355,16.50456,-3.084336e-05,2
20.15203,18.16789,17.02654,16.52553,16.13438,0.1225179,0
18.7946,17.09864,16.23305,15.81517,15.49318,0.06636966,0
25.35478,20.95496,20.01966,19.74835,19.63058,3.572177,1
21.97645,20.4143,20.23371,20.16004,20.0112,-3.175543e-05,2
23.10336,21.5644,19.79099,19.00084,18.51918,0.4709054,0
26.16157,22.67199,21.18803,20.13397,19.25985,0.6658261,0
22.25957,21.71535,21.4576,21.51072,21.2941,2.19627,1
19.52605,18.70725,18.39212,18.26623,18.19379,-1.95197e-05,2
23.78384,21.54345,20.44744,19.45852,19.06474,3.583334e-05,2
22.71235,21.88666,21.76351,21.76122,21.1191,-0.0002394586,2
24.38327,22.4599,21.91006,22.19416,21.83311,2.584657,1
21.6513,18.61581,18.31579,18.08799,17.94589,-0.0001048971,2
21.00637,20.75136,20.68602,20.93634,20.55535,0.0001880131,2
25.77488,22.3671,20.84302,19.69391,19.2171,0.6434143,0
25.89715,20.65847,18.8328,18.17223,17.75606,0.3701233,0
17.37737,16.98602,16.77038,16.79773,16.78909,1.171306,1
20.85885,20.72194,20.44731,20.45483,20.2627,1.070098,1
20.40323,20.47742,20.13432,20.02094,20.28115,1.386769,1
22.90768,23.1114,21.84909,21.44134,20.68318,0.7397107,0
18.28859,16.66305,16.08907,15.91663,15.85369,-0.0001117331,2
15.90048,14.84622,14.61454,14.54825,14.57688,-2.400361e-05,2
20.3875,19.6296,19.42571,19.28415,19.10727,2.65852,1
23.31848,20.53966,19.04334,17.99724,17.42239,-2.579946e-06,2
23.39507,21.87378,20.1563,19.27186,19.05156,0.4958256,0
24.26105,23.8344,21.68484,20.59914,19.90818,0.6056759,0
21.82047,19.82591,18.71229,18.17523,17.7825,0.125971,0
25.268,23.31779,20.62639,19.67731,19.61453,0.4470587,0
21.44485,20.09781,19.18727,18.4992,18.21483,0.2265566,0
18.42941,16.97604,16.43132,16.22919,16.14249,-0.0001640368,2
20.86012,19.76233,19.20613,18.97062,18.88628,-0.0007870095,2
25.11828,23.35999,21.35278,19.98523,19.5446,0.6980297,0
17.50367,16.32603,15.95593,15.81464,15.78022,-1.888488e-05,2
20.05676,19.13497,18.91727,18.82656,18.83684,-0.0004260248,2
19.32154,17.90196,17.31256,17.04456,16.86405,8.530323e-05,2
20.82961,19.43509,18.91623,18.63454,18.53251,-4.998044e-05,2
19.46782,18.23419,18.17459,18.15509,18.17059,-0.0008630312,2
21.33782,20.62123,20.45607,20.30033,20.20782,0.0003307457,2
17.87426,16.87435,16.44188,16.26691,16.19767,0.0006246071,2
20.82652,20.40322,20.30709,19.88944,19.89339,1.857331,1
26.9991,22.77452,20.71058,19.51971,19.12027,0.6119996,0
19.14231,17.6871,17.09458,16.8676,16.74806,-4.49936e-05,2
19.0319,18.76947,18.6996,18.49694,18.52765,1.825507,1
20.11512,18.36403,17.40676,17.01251,16.66503,0.09908966,0
21.12184,20.30418,19.97044,19.83745,19.74013,-0.0005714638,2
25.0942,22.78002,21.67303,20.37324,19.47633,-7.703225e-05,2
23.87721,21.39985,19.94342,18.9563,18.52606,2.78912e-05,2
21.69298,18.80787,17.26581,16.69811,16.30709,0.225845,0
22.60128,21.30414,19.7496,18.8872,18.3741,0.0001020774,2
21.24019,19.65755,18.76123,18.40037,18.17836,0.0001764801,2
21.87123,21.43047,21.19405,20.99307,20.34411,2.006074,1
21.31068,20.37373,18.75583,18.1776,17.81287,0.3106687,0
27.19532,20.56111,18.77508,18.10656,17.64093,0.3142558,0
20.34314,20.20504,19.92462,19.93095,20.08773,1.363485,1
20.0145,19.13543,18.86478,18.81644,18.77614,-3.354441e-05,2
21.87646,21.14668,21.02119,20.69438,20.478,0.6733766,1
22.04954,19.59413,18.20541,17.33136,16.82922,0.0001145583,2
24.31942,23.42586,21.91011,20.69891,20.18152,0.0001852066,2
17.421,15.86157,15.66683,15.62482,15.59905,2.94344e-05,2
23.44688,20.25823,18.48258,17.71834,17.31222,0.2562778,0
18.07987,16.21207,15.55304,15.21844,14.97725,3.248702e-05,2
19.42568,18.13559,18.2307,18.31915,18.40426,0.0004786964,2
20.39087,17.72264,16.50489,16.04857,15.8037,2.688931e-06,2
24.09281,21.64779,20.21079,19.61299,19.17096,4.423418e-05,2
25.58872,22.08713,20.56065,19.80106,19.41336,0.3729171,0
23.538,22.39811,21.4023,20.66582,20.30096,-0.0004476654,2
19.58788,18.34487,17.83451,17.66713,17.64276,0.0003717885,2
20.54168,20.15328,19.96293,19.58669,19.40331,2.074212,1
21.50208,20.54988,19.95449,19.27195,19.26282,0.1597237,0
26.5175,21.68114,19.97543,19.0409,18.61304,0.5546563,0
26.43605,23.44453,21.9974,20.73685,19.7823,0.7115064,0
23.22383,22.07817,21.82129,21.99699,22.0583,1.16919,1
25.74144,22.51309,21.92939,21.37249,21.08669,2.956758,1
19.15238,17.62141,16.95606,16.70448,16.53559,-0.0002107553,2
22.30898,20.76901,20.60845,20.73894,20.8499,2.992279,1
20.32132,19.3847,19.12641,19.00177,19.07043,-0.0007042769,2
24.02249,21.64091,20.17326,18.7555,17.99804,2.428314e-05,2
19.04063,17.26519,16.41158,16.04092,15.79509,-0.0001521574,2
21.52782,20.7488,20.43121,20.37306,20.07111,-0.0006891364,2
24.19216,21.44591,19.94671,19.16686,18.88314,0.2920362,0
23.88225,21.45166,21.26403,21.03476,21.00503,3.266979,1
21.54183,20.0408,18.48995,17.88977,17.57172,0.2377404,0
23.90455,22.31898,20.90739,19.86384,19.65182,0.5897063,0
22.20874,21.24444,21.20761,21.16927,21.90047,2.503038,1
22.11026,21.63202,21.35242,20.99707,21.26419,1.957848,1
24.27687,22.2648,20.38268,19.30172,18.85584,0.5469512,0
24.24708,24.47457,22.04968,20.68973,19.90834,0.8899532,0
25.32863,22.73334,21.42845,20.33787,19.86125,-8.780287e-06,2
19.52673,18.67992,18.3027,18.15042,18.11682,0.0003939564,2
19.65831,19.44047,19.28055,19.1345,19.11771,1.435253,1
22.07793,21.25316,19.95481,19.19737,18.83019,0.4702725,0
19.81581,18.03977,17.01606,16.53131,16.11654,0.1255241,0
19.03485,17.98299,17.54367,17.24632,17.09374,0.09109244,0
24.33954,20.51347,18.85794,18.1823,17.79577,0.3533612,0
20.07946,19.02236,18.89401,18.90864,19.001,-0.0008456649,2
19.21124,17.68434,16.99603,16.65987,16.39671,0.08224435,0
26.07908,22.53885,20.85442,19.60077,19.07475,0.5963338,0
21.85802,21.95927,21.6562,21.61553,21.71421,0.0442231,0
21.16162,20.18912,19.84634,19.61613,19.68104,-0.0006658507,2
20.64238,19.57715,19.1347,18.95073,19.12142,-0.0004606889,2
21.98938,22.04715,21.50196,21.64475,22.0039,1.216461,1
24.73654,22.8165,20.44267,19.13124,18.29997,-8.527088e-05,2
20.88021,20.58993,20.55756,20.21157,20.1946,1.731968,1
23.66238,22.53725,22.31492,22.07497,21.75763,0.7776358,1
21.80307,19.16543,17.75627,17.13121,16.78348,2.653367e-05,2
23.21832,20.50969,19.89685,19.60233,19.68016,-0.0001335309,2
24.6443,22.11271,20.9503,19.58705,19.28924,4.567836e-05,2
21.94068,23.70518,21.65596,20.46824,19.89754,0.7331207,0
24.85655,22.16554,20.98232,19.85463,19.22681,0.6674323,0
16.78754,15.07026,14.38203,14.11232,13.96246,0.0001183195,2
20.01516,18.18686,17.30066,16.91155,16.6437,0.1060057,0
19.12528,16.94943,15.87232,15.41271,15.0385,0.1062142,0
22.26465,21.53529,20.36561,19.56308,19.26307,0.5968067,0
19.21449,18.94169,18.61189,18.63833,18.64954,1.028624,1
22.52557,21.69605,20.09741,18.43332,17.56701,-1.46151e-05,2
22.03896,19.29628,17.91057,17.24451,16.89282,-3.626174e-05,2
23.1723,21.72337,20.18612,19.28501,18.90372,0.52363,0
21.26859,19.16897,18.02026,17.48834,17.05839,0.1197843,0
19.97496,19.7876,19.5353,19.53032,19.50462,1.091945,1
25.11982,23.49573,20.68982,19.48342,18.84561,0.6725388,0
20.08776,19.24347,18.92439,18.79131,18.80087,0.0004679542,2
22.15597,21.80931,21.63166,21.66043,21.20799,1.046512,1
22.58564,21.08713,20.57827,20.25126,20.15625,0.2174059,0
19.94152,18.29349,17.4422,17.01537,16.63739,0.1062302,0
24.43489,22.99704,21.01638,19.98717,19.17008,0.5765896,0
19.21252,17.24729,16.25908,15.82048,15.4333,0.08192213,0
21.5292,19.15927,17.71627,16.37099,15.61152,-3.579642e-05,2
20.64339,20.31739,19.97565,19.52376,19.51429,0.1547049,1
18.98528,17.36885,16.70636,16.43034,16.30036,0.0001628605,2
18.31093,16.19203,15.30849,14.92888,14.69931,9.084529e-05,2
23.06961,21.18133,19.46187,18.67509,18.25625,0.4144928,0
19.76279,25.13037,18.19076,17.83551,17.33359,0.1734295,0
20.18976,19.0949,18.79708,18.70089,18.72905,3.119473e-05,2
20.68737,18.666,17.58798,17.04075,16.7007,0.1358611,0
21.40741,20.99123,20.77001,20.79053,21.08423,2.612359,1
25.88754,21.69896,19.90307,19.07211,18.57715,0.499265,0
18.1799,17.79855,17.68568,17.57729,17.51692,0.4369395,1
22.62759,24.0634,22.14452,20.56353,19.88372,0.8725223,0
18.77914,17.3768,16.80427,16.5725,16.4361,-0.0005629309,2
25.41197,23.81763,22.52036,19.70778,18.14338,-8.750118e-05,2
17.78508,16.80869,16.49441,16.35146,16.34384,-0.0006062234,2
23.33016,20.95527,20.86933,19.32458,21.8254,-0.0001168029,2
21.60198,20.80923,20.54666,20.6336,20.28816,2.401219,1
21.74212,18.86209,17.63078,17.14406,16.74891,0.1639027,0
19.73447,18.76038,18.41956,18.28823,18.20963,-0.0005409555,2
22.72634,22.19517,21.76377,21.50622,21.33621,1.450702,1
25.26444,22.69077,22.12184,21.83797,21.082,0.8483431,0
21.9384,21.56429,20.62416,20.02867,19.91228,0.3633192,1
19.54225,19.21619,19.50203,19.78023,19.917,8.021813e-05,2
20.74343,18.96694,18.33142,18.08014,17.97067,0.0001879288,2
21.21551,20.37946,20.31441,20.25117,20.38556,0.0001390264,2
22.11757,19.48037,18.3021,17.84197,17.45489,-0.0003172629,2
19.40435,18.02593,17.39882,17.16097,17.08483,-0.0002397717,2
20.48335,19.96826,19.75568,19.72364,19.55452,2.297585,1
18.49294,17.6275,17.36779,17.30129,17.26833,-0.0005148844,2
21.83221,22.22183,21.83341,21.81925,21.13356,1.991576,1
23.17076,22.03159,21.93399,22.03043,21.74704,0.1687343,0
24.35206,22.96067,21.35771,18.60459,16.94581,1.273248e-05,2
21.28987,20.45115,18.68426,17.93259,17.43111,0.4297447,0
21.18436,20.15714,19.92704,19.77871,19.89688,-8.981472e-05,2
20.80583,20.62748,20.43839,20.43462,20.38315,0.9384789,1
17.28848,16.21811,15.83725,15.69915,15.65462,-0.0003804168,2
21.37393,21.27571,21.27039,21.08787,21.06613,1.610209,1
20.48122,20.06323,19.71924,19.42738,18.93801,0.3862631,1
22.3756,20.73457,19.35099,18.59308,18.02591,0.4420679,0
19.35459,17.4498,16.57544,16.15778,15.8134,0.06309654,0
24.76697,23.04835,20.89319,19.69202,19.23286,0.6490983,0
25.18015,22.2917,20.8557,20.88949,20.9462,3.834889,1
22.82351,21.10151,20.88229,20.8346,20.45341,2.833384,1
21.68574,21.53326,21.31223,21.28808,21.41439,1.03721,1
18.48103,16.65591,15.93004,15.69412,15.56737,1.289601e-05,2
20.83646,18.64472,17.31874,16.82575,16.46769,0.1968128,0
22.64109,22.17197,20.14623,19.16824,18.63834,0.4943788,0
21.29589,20.6245,20.43174,20.47691,20.52338,2.717953,1
19.90644,18.50698,17.71903,17.27371,16.96274,0.1422823,0
21.40453,20.04061,19.52134,19.29474,19.20926,-0.0004823918,2
19.59969,19.29431,19.05988,18.83745,18.70602,1.795617,1
20.26713,18.54469,17.60211,17.06367,16.68936,0.1163213,0
22.97078,22.91441,21.99237,21.60036,20.99973,0.9041755,1
23.12202,21.72903,20.89422,20.60098,19.89972,0.855181,1
20.61843,18.66314,17.64121,17.19157,16.82764,0.1033453,0
22.03601,21.19964,20.91157,20.62651,20.70055,0.6326362,1
22.16837,21.18944,19.39164,18.64066,18.15783,0.4370267,0
22.633,21.95646,21.9671,21.97027,20.95221,6.994351,1
20.11793,18.9528,18.58308,18.43315,18.3907,-0.0002968761,2
19.61019,18.44164,17.95704,17.82221,17.74364,-0.000197015,2
21.47915,21.40693,21.12051,20.84009,20.73285,1.567379,1
16.67946,15.44403,15.01405,14.87161,14.81036,-1.341347e-05,2
20.83395,20.64755,20.43969,20.50532,20.28849,1.034481,1
22.86941,22.21379,20.61899,19.42282,18.86846,0.6585859,0
19.38766,18.26415,17.89372,17.64098,17.48124,0.03223959,0
25.14433,21.4852,19.94588,18.95626,18.48224,0.0002072565,2
20.89462,20.54782,20.36505,20.27899,20.23662,1.779905,1
19.66658,19.22366,18.80561,18.68578,18.68755,1.354811,1
21.09424,19.7553,18.18249,17.54918,17.15297,0.2243177,0
